Entity,Code,Day,total_boosters
Upper middle income,,2021-06-27,403
Upper middle income,,2021-06-28,429
Upper middle income,,2021-06-29,430
Upper middle income,,2021-06-30,299272
Upper middle income,,2021-07-01,559830
Upper middle income,,2021-07-02,909019
Upper middle income,,2021-07-03,1030906
Upper middle income,,2021-07-04,1371115
Upper middle income,,2021-07-05,1785060
Upper middle income,,2021-07-06,2153520
Upper middle income,,2021-07-07,2471081
Upper middle income,,2021-07-08,2742863
Upper middle income,,2021-07-09,2895703
Upper middle income,,2021-07-10,2949044
Upper middle income,,2021-07-11,3080292
Upper middle income,,2021-07-12,3293060
Upper middle income,,2021-07-13,3477718
Upper middle income,,2021-07-14,3596558
Upper middle income,,2021-07-15,3738428
Upper middle income,,2021-07-16,3763144
Upper middle income,,2021-07-17,3804287
Upper middle income,,2021-07-18,3826053
Upper middle income,,2021-07-19,3866046
Upper middle income,,2021-07-20,3886854
Upper middle income,,2021-07-21,3936009
Upper middle income,,2021-07-22,3989952
Upper middle income,,2021-07-23,4021814
Upper middle income,,2021-07-24,4059827
Upper middle income,,2021-07-25,4225563
Upper middle income,,2021-07-26,4443118
Upper middle income,,2021-07-27,4663042
Upper middle income,,2021-07-28,4884642
Upper middle income,,2021-07-29,5105178
Upper middle income,,2021-07-30,5243579
Upper middle income,,2021-07-31,5286266
Upper middle income,,2021-08-01,5341494
Upper middle income,,2021-08-02,5463598
Upper middle income,,2021-08-03,5606966
Upper middle income,,2021-08-04,5624005
Upper middle income,,2021-08-05,5863878
Upper middle income,,2021-08-06,6003644
Upper middle income,,2021-08-07,6128289
Upper middle income,,2021-08-08,6210761
Upper middle income,,2021-08-09,6374450
Upper middle income,,2021-08-10,6702951
Upper middle income,,2021-08-11,6980871
Upper middle income,,2021-08-12,7268142
Upper middle income,,2021-08-13,7411961
Upper middle income,,2021-08-14,7517045
Upper middle income,,2021-08-15,7592463
Upper middle income,,2021-08-16,7752605
Upper middle income,,2021-08-17,7969482
Upper middle income,,2021-08-18,8329890
Upper middle income,,2021-08-19,8543062
Upper middle income,,2021-08-20,8748212
Upper middle income,,2021-08-21,8813236
Upper middle income,,2021-08-22,8877260
Upper middle income,,2021-08-23,9114196
Upper middle income,,2021-08-24,9314261
Upper middle income,,2021-08-25,9493905
Upper middle income,,2021-08-26,9663936
Upper middle income,,2021-08-27,9803433
Upper middle income,,2021-08-28,9879910
Upper middle income,,2021-08-29,9944878
Upper middle income,,2021-08-30,10034565
Upper middle income,,2021-08-31,10230923
Upper middle income,,2021-09-01,10418066
Upper middle income,,2021-09-02,10574764
Upper middle income,,2021-09-03,10728057
Upper middle income,,2021-09-04,10776214
Upper middle income,,2021-09-05,10836162
Upper middle income,,2021-09-06,11011888
Upper middle income,,2021-09-07,11165905
Upper middle income,,2021-09-08,11313582
Upper middle income,,2021-09-09,11453961
Upper middle income,,2021-09-10,11594571
Upper middle income,,2021-09-11,11650061
Upper middle income,,2021-09-12,11701920
Upper middle income,,2021-09-13,11839925
Upper middle income,,2021-09-14,12012432
Upper middle income,,2021-09-15,12181352
Upper middle income,,2021-09-16,12334704
Upper middle income,,2021-09-17,12458536
Upper middle income,,2021-09-18,12530240
Upper middle income,,2021-09-19,12562041
Upper middle income,,2021-09-20,12732972
Upper middle income,,2021-09-21,12901357
Upper middle income,,2021-09-22,13041405
Upper middle income,,2021-09-23,13159882
Upper middle income,,2021-09-24,13968457
Upper middle income,,2021-09-25,14031536
Upper middle income,,2021-09-26,14078267
Upper middle income,,2021-09-27,14458827
Upper middle income,,2021-09-28,14663833
Upper middle income,,2021-09-29,14776197
Upper middle income,,2021-09-30,15100878
Upper middle income,,2021-10-01,15409494
Upper middle income,,2021-10-02,15591556
Upper middle income,,2021-10-03,15706016
Upper middle income,,2021-10-04,15993726
Upper middle income,,2021-10-05,17257821
Upper middle income,,2021-10-06,17693418
Upper middle income,,2021-10-07,18164805
Upper middle income,,2021-10-08,18644108
Upper middle income,,2021-10-09,18985755
Upper middle income,,2021-10-10,19083672
Upper middle income,,2021-10-11,19349212
Upper middle income,,2021-10-12,19520336
Upper middle income,,2021-10-13,19829668
Upper middle income,,2021-10-14,20190364
Upper middle income,,2021-10-15,20770425
Upper middle income,,2021-10-16,21060134
Upper middle income,,2021-10-17,21226550
Upper middle income,,2021-10-18,21742249
Upper middle income,,2021-10-19,22168826
Upper middle income,,2021-10-20,22686390
Upper middle income,,2021-10-21,23375130
Upper middle income,,2021-10-22,23880937
Upper middle income,,2021-10-23,24213779
Upper middle income,,2021-10-24,24365637
Upper middle income,,2021-10-25,25001162
Upper middle income,,2021-10-26,25669638
Upper middle income,,2021-10-27,26196536
Upper middle income,,2021-10-28,26860981
Upper middle income,,2021-10-29,27557484
Upper middle income,,2021-10-30,27858459
Upper middle income,,2021-10-31,28070339
Upper middle income,,2021-11-01,28365037
Upper middle income,,2021-11-02,28706668
Upper middle income,,2021-11-03,29431076
Upper middle income,,2021-11-04,29879753
Upper middle income,,2021-11-05,68560107
Upper middle income,,2021-11-06,68876350
Upper middle income,,2021-11-07,69093161
Upper middle income,,2021-11-08,70205391
Upper middle income,,2021-11-09,70911679
Upper middle income,,2021-11-10,71686723
Upper middle income,,2021-11-11,72587433
Upper middle income,,2021-11-12,84892230
Upper middle income,,2021-11-13,85355687
Upper middle income,,2021-11-14,85620789
Upper middle income,,2021-11-15,86112483
Upper middle income,,2021-11-16,86707383
Upper middle income,,2021-11-17,87501859
Upper middle income,,2021-11-18,88537625
Upper middle income,,2021-11-19,105631755
Upper middle income,,2021-11-20,106096431
Upper middle income,,2021-11-21,106385391
Upper middle income,,2021-11-22,107683715
Upper middle income,,2021-11-23,108425606
Upper middle income,,2021-11-24,109306803
Upper middle income,,2021-11-25,110123943
Upper middle income,,2021-11-26,111139476
Upper middle income,,2021-11-27,111710832
Upper middle income,,2021-11-28,112188032
Upper middle income,,2021-11-29,112741431
Upper middle income,,2021-11-30,113930980
Upper middle income,,2021-12-01,115153536
Upper middle income,,2021-12-02,116246146
Upper middle income,,2021-12-03,147907357
Upper middle income,,2021-12-04,148720261
Upper middle income,,2021-12-05,149139009
Upper middle income,,2021-12-06,149987381
Upper middle income,,2021-12-07,151002409
Upper middle income,,2021-12-08,152162217
Upper middle income,,2021-12-09,153288811
Upper middle income,,2021-12-10,178564326
Upper middle income,,2021-12-11,179253140
Upper middle income,,2021-12-12,179843239
Upper middle income,,2021-12-13,180841147
Upper middle income,,2021-12-14,182220867
Upper middle income,,2021-12-15,183328931
Upper middle income,,2021-12-16,184789860
Upper middle income,,2021-12-17,186728700
Upper middle income,,2021-12-18,190348175
Upper middle income,,2021-12-19,191070088
Upper middle income,,2021-12-20,193996735
Upper middle income,,2021-12-21,196789517
Upper middle income,,2021-12-22,199397767
Upper middle income,,2021-12-23,201607549
Upper middle income,,2021-12-24,202974354
Upper middle income,,2021-12-25,203680313
Upper middle income,,2021-12-26,204370877
Upper middle income,,2021-12-27,206604916
Upper middle income,,2021-12-28,208949441
Upper middle income,,2021-12-29,211596318
Upper middle income,,2021-12-30,213672263
Upper middle income,,2021-12-31,214678706
Upper middle income,,2022-01-01,215063621
Upper middle income,,2022-01-02,215615440
Upper middle income,,2022-01-03,217594732
Upper middle income,,2022-01-04,219349697
Upper middle income,,2022-01-05,222414548
Upper middle income,,2022-01-06,435045492
Upper middle income,,2022-01-07,437509460
Upper middle income,,2022-01-08,438979084
Upper middle income,,2022-01-09,441726618
Upper middle income,,2022-01-10,444393635
Upper middle income,,2022-01-11,447414573
Upper middle income,,2022-01-12,450132408
Upper middle income,,2022-01-13,452871738
Upper middle income,,2022-01-14,455793634
Upper middle income,,2022-01-15,457302972
Upper middle income,,2022-01-16,460270374
Upper middle income,,2022-01-17,465157149
Upper middle income,,2022-01-18,467639772
Upper middle income,,2022-01-19,470234832
Upper middle income,,2022-01-20,472457116
Upper middle income,,2022-01-21,475310528
Upper middle income,,2022-01-22,477051135
Upper middle income,,2022-01-23,477859428
Upper middle income,,2022-01-24,480696807
Upper middle income,,2022-01-25,482726668
Upper middle income,,2022-01-26,485219022
Upper middle income,,2022-01-27,487744268
Upper middle income,,2022-01-28,490772693
Upper middle income,,2022-01-29,492008405
Upper middle income,,2022-01-30,492875965
Upper middle income,,2022-01-31,494710465
Upper middle income,,2022-02-01,496741373
Upper middle income,,2022-02-02,498751005
Upper middle income,,2022-02-03,500543919
Upper middle income,,2022-02-04,502775248
Upper middle income,,2022-02-05,503890394
Upper middle income,,2022-02-06,505138202
Upper middle income,,2022-02-07,635616520
Upper middle income,,2022-02-08,637549000
Upper middle income,,2022-02-09,639908926
Upper middle income,,2022-02-10,642021301
Upper middle income,,2022-02-11,644904224
Upper middle income,,2022-02-12,646136416
Upper middle income,,2022-02-13,648876405
Upper middle income,,2022-02-14,650429363
Upper middle income,,2022-02-15,652137383
Upper middle income,,2022-02-16,654278067
Upper middle income,,2022-02-17,656648457
Upper middle income,,2022-02-18,658530770
Upper middle income,,2022-02-19,659732631
Upper middle income,,2022-02-20,660461323
Upper middle income,,2022-02-21,662191723
Upper middle income,,2022-02-22,663704660
Upper middle income,,2022-02-23,665189691
Upper middle income,,2022-02-24,666925309
Upper middle income,,2022-02-25,763752166
Upper middle income,,2022-02-26,764474076
Upper middle income,,2022-02-27,764840223
Upper middle income,,2022-02-28,765870764
Upper middle income,,2022-03-01,766391981
Upper middle income,,2022-03-02,766978778
Upper middle income,,2022-03-03,768766104
Upper middle income,,2022-03-04,770561509
Upper middle income,,2022-03-05,771413045
Upper middle income,,2022-03-06,772015809
Upper middle income,,2022-03-07,773231946
Upper middle income,,2022-03-08,774175539
Upper middle income,,2022-03-09,775812246
Upper middle income,,2022-03-10,777482283
Upper middle income,,2022-03-11,778782620
Upper middle income,,2022-03-12,779641278
Upper middle income,,2022-03-13,779984002
Upper middle income,,2022-03-14,780961725
Upper middle income,,2022-03-15,781776376
Upper middle income,,2022-03-16,783298765
Upper middle income,,2022-03-17,874261347
Upper middle income,,2022-03-18,880100495
Upper middle income,,2022-03-19,880770974
Upper middle income,,2022-03-20,881361008
Upper middle income,,2022-03-21,892428914
Upper middle income,,2022-03-22,893421705
Upper middle income,,2022-03-23,894935025
Upper middle income,,2022-03-24,907861657
Upper middle income,,2022-03-25,909259633
Upper middle income,,2022-03-26,909976100
Upper middle income,,2022-03-27,910594108
Upper middle income,,2022-03-28,911559937
Upper middle income,,2022-03-29,913083748
Upper middle income,,2022-03-30,914490397
Upper middle income,,2022-03-31,939277945
Upper middle income,,2022-04-01,939826162
Upper middle income,,2022-04-02,940237591
Upper middle income,,2022-04-03,941465627
Upper middle income,,2022-04-04,943031719
Upper middle income,,2022-04-05,954897091
Upper middle income,,2022-04-06,955953845
Upper middle income,,2022-04-07,957219375
Upper middle income,,2022-04-08,958363734
Upper middle income,,2022-04-09,958961385
Upper middle income,,2022-04-10,959337360
Upper middle income,,2022-04-11,973867051
Upper middle income,,2022-04-12,974757279
Upper middle income,,2022-04-13,975409290
Upper middle income,,2022-04-14,976188773
Upper middle income,,2022-04-15,976539938
Upper middle income,,2022-04-16,976698158
Upper middle income,,2022-04-17,977178457
Upper middle income,,2022-04-18,991188107
Upper middle income,,2022-04-19,992139805
Upper middle income,,2022-04-20,1036209549
Upper middle income,,2022-04-21,1037396343
Upper middle income,,2022-04-22,1038307342
Upper middle income,,2022-04-23,1038707867
Upper middle income,,2022-04-24,1039673776
Upper middle income,,2022-04-25,1040417360
Upper middle income,,2022-04-26,1040966255
Upper middle income,,2022-04-27,1057972561
Upper middle income,,2022-04-28,1060407719
Upper middle income,,2022-04-29,1061588683
Upper middle income,,2022-04-30,1061833988
Upper middle income,,2022-05-01,1062323980
Upper middle income,,2022-05-02,1062850383
Upper middle income,,2022-05-03,1063546617
Upper middle income,,2022-05-04,1064278862
Upper middle income,,2022-05-05,1071498126
Upper middle income,,2022-05-06,1075841002
Upper middle income,,2022-05-07,1076165801
Upper middle income,,2022-05-08,1076357351
Upper middle income,,2022-05-09,1076865502
Upper middle income,,2022-05-10,1077565251
Upper middle income,,2022-05-11,1078915366
Upper middle income,,2022-05-12,1086404574
Upper middle income,,2022-05-13,1092252480
Upper middle income,,2022-05-14,1092542769
Upper middle income,,2022-05-15,1092749000
Upper middle income,,2022-05-16,1093193711
Upper middle income,,2022-05-17,1093674014
Upper middle income,,2022-05-18,1094622582
Upper middle income,,2022-05-19,1095770193
Upper middle income,,2022-05-20,1096457107
Upper middle income,,2022-05-21,1096788730
Upper middle income,,2022-05-22,1105455836
Upper middle income,,2022-05-23,1105875697
Upper middle income,,2022-05-24,1106305833
Upper middle income,,2022-05-25,1106571458
Upper middle income,,2022-05-26,1111292582
Upper middle income,,2022-05-27,1113070435
Upper middle income,,2022-05-28,1113615357
Upper middle income,,2022-05-29,1113937692
Upper middle income,,2022-05-30,1114468945
Upper middle income,,2022-05-31,1114978672
Upper middle income,,2022-06-01,1119592458
Upper middle income,,2022-06-02,1119950347
Upper middle income,,2022-06-03,1121793280
Upper middle income,,2022-06-04,1123704866
Upper middle income,,2022-06-05,1123971914
Upper middle income,,2022-06-06,1124557020
Upper middle income,,2022-06-07,1125445275
Upper middle income,,2022-06-08,1126195672
Upper middle income,,2022-06-09,1126878189
Upper middle income,,2022-06-10,1127589544
Upper middle income,,2022-06-11,1128325490
Upper middle income,,2022-06-12,1128478590
Upper middle income,,2022-06-13,1129042361
Upper middle income,,2022-06-14,1129740191
Upper middle income,,2022-06-15,1130369016
Upper middle income,,2022-06-16,1136695034
Upper middle income,,2022-06-17,1137293154
Upper middle income,,2022-06-18,1137536251
Upper middle income,,2022-06-19,1137676023
Upper middle income,,2022-06-20,1138175406
Upper middle income,,2022-06-21,1138933641
Upper middle income,,2022-06-22,1139620192
