Entity,Code,Day,total_distributed
Alaska,,2021-12-03,1291135
Alaska,,2021-12-04,1290675
Alaska,,2021-12-05,1289555
Alaska,,2021-12-06,1289415
Alaska,,2021-12-07,1290115
Alaska,,2021-12-08,1298855
Alaska,,2021-12-09,1300725
Alaska,,2021-12-10,1307165
Alaska,,2021-12-11,1308635
Alaska,,2021-12-12,1308215
Alaska,,2021-12-13,1308075
Alaska,,2021-12-14,1310175
Alaska,,2021-12-15,1311475
Alaska,,2021-12-16,1319215
Alaska,,2021-12-17,1321285
Alaska,,2021-12-18,1318885
Alaska,,2021-12-19,1316305
Alaska,,2021-12-20,1316025
Alaska,,2021-12-21,1316925
Alaska,,2021-12-22,1320295
Alaska,,2021-12-23,1322225
Alaska,,2021-12-27,1319025
Alaska,,2021-12-28,1319025
Alaska,,2021-12-29,1321025
Alaska,,2021-12-30,1320615
Alaska,,2022-01-04,1314415
Alaska,,2022-01-05,1318725
Alaska,,2022-01-06,1343785
Alaska,,2022-01-07,1343785
Alaska,,2022-01-08,1352405
Alaska,,2022-01-09,1352405
Alaska,,2022-01-10,1352405
Alaska,,2022-01-11,1354905
Alaska,,2022-01-12,1357405
Alaska,,2022-01-13,1360505
Alaska,,2022-01-14,1362405
Alaska,,2022-01-15,1363605
Alaska,,2022-01-18,1364205
Alaska,,2022-01-19,1366305
Alaska,,2022-01-20,1371105
Alaska,,2022-01-21,1375005
Alaska,,2022-01-22,1376605
Alaska,,2022-01-23,1376605
Alaska,,2022-01-24,1376605
Alaska,,2022-01-25,1377705
Alaska,,2022-01-26,1384505
Alaska,,2022-01-27,1387505
Alaska,,2022-01-28,1391105
Alaska,,2022-02-03,1401605
Alaska,,2022-02-04,1402005
Alaska,,2022-02-05,1402705
Alaska,,2022-02-06,1402705
Alaska,,2022-02-07,1402705
Alaska,,2022-02-08,1403705
Alaska,,2022-02-09,1406105
Alaska,,2022-02-10,1409405
Alaska,,2022-02-11,1410905
Alaska,,2022-02-12,1412105
Alaska,,2022-02-13,1412105
Alaska,,2022-02-14,1412105
Alaska,,2022-02-15,1414005
Alaska,,2022-02-16,1415905
Alaska,,2022-02-17,1424965
Alaska,,2022-02-18,1428665
Alaska,,2022-02-19,1430265
Alaska,,2022-02-22,1430365
Alaska,,2022-02-23,1432465
Alaska,,2022-02-24,1436865
Alaska,,2022-02-25,1442065
Alaska,,2022-02-26,1443865
Alaska,,2022-02-28,1443865
Alaska,,2022-03-01,1445865
Alaska,,2022-03-02,1446165
Alaska,,2022-03-03,1449265
Alaska,,2022-03-04,1451365
Alaska,,2022-03-05,1453765
Alaska,,2022-03-06,1453765
Alaska,,2022-03-07,1453765
Alaska,,2022-03-08,1455365
Alaska,,2022-03-09,1456365
Alaska,,2022-03-10,1458665
Alaska,,2022-03-11,1460065
Alaska,,2022-03-12,1460065
Alaska,,2022-03-13,1460065
Alaska,,2022-03-14,1462565
Alaska,,2022-03-15,1463365
Alaska,,2022-03-16,1464865
Alaska,,2022-03-17,1467065
Alaska,,2022-03-18,1469265
Alaska,,2022-03-19,1469265
Alaska,,2022-03-20,1469265
Alaska,,2022-03-21,1469265
Alaska,,2022-03-22,1469265
Alaska,,2022-03-23,1475565
Alaska,,2022-03-24,1478465
Alaska,,2022-03-25,1480065
Alaska,,2022-03-26,1482165
Alaska,,2022-03-27,1482265
Alaska,,2022-03-28,1482265
Alaska,,2022-03-29,1482865
Alaska,,2022-03-30,1484765
Alaska,,2022-03-31,1486365
Alaska,,2022-04-01,1486365
Alaska,,2022-04-02,1488765
Alaska,,2022-04-03,1488865
Alaska,,2022-04-04,1488865
Alaska,,2022-04-05,1490565
Alaska,,2022-04-06,1494765
Alaska,,2022-04-07,1499265
Alaska,,2022-04-08,1502265
Alaska,,2022-04-09,1502265
Alaska,,2022-04-10,1504665
Alaska,,2022-04-11,1504665
Alaska,,2022-04-12,1508765
Alaska,,2022-04-13,1510465
Alaska,,2022-04-14,1513465
Alaska,,2022-04-15,1515365
Alaska,,2022-04-17,1516565
Alaska,,2022-04-18,1516565
Alaska,,2022-04-19,1516565
Alaska,,2022-04-20,1523965
Alaska,,2022-04-21,1527365
Alaska,,2022-04-23,1529365
Alaska,,2022-04-24,1529465
Alaska,,2022-04-25,1529465
Alaska,,2022-04-26,1530465
Alaska,,2022-04-27,1531765
Alaska,,2022-04-29,1537865
Alaska,,2022-04-30,1538665
Alaska,,2022-05-01,1538965
Alaska,,2022-05-12,1556165
Alaska,,2022-05-13,1558765
Alaska,,2022-05-14,1561065
Alaska,,2022-05-15,1561365
Alaska,,2022-05-16,1561365
Alaska,,2022-05-17,1564365
Alaska,,2022-05-18,1567265
Alaska,,2022-05-19,1570765
Alaska,,2022-05-20,1572365
Alaska,,2022-05-21,1573965
Alaska,,2022-05-22,1573965
Alaska,,2022-05-23,1573965
Alaska,,2022-05-24,1573965
Alaska,,2022-05-25,1576065
Alaska,,2022-05-26,1578765
Alaska,,2022-05-27,1579965
Alaska,,2022-05-31,1582865
Alaska,,2022-06-29,1667765
Alaska,,2022-07-06,1675765
Alaska,,2022-07-13,1685265
Alaska,,2022-07-20,1698965
Alaska,,2022-07-27,1707765
Alaska,,2022-08-03,1721465
Alaska,,2022-08-10,1732765
Alaska,,2022-08-17,1743565
Alaska,,2022-08-24,1753165
Alaska,,2022-08-31,1761865
Alaska,,2022-09-07,1769065
Alaska,,2022-09-14,1808465
Alaska,,2022-09-21,1832565
Alaska,,2022-09-28,1864265
Alaska,,2022-10-05,1886465
Alaska,,2022-10-12,1911665
Alaska,,2022-10-19,1933865
Alaska,,2022-10-26,1947065
Alaska,,2022-11-02,1981305
Alaska,,2022-11-09,1980965
Alaska,,2022-11-16,1998565
Alaska,,2022-11-23,2012565
Alaska,,2022-11-30,2017415
Alaska,,2022-12-07,2036055
Alaska,,2022-12-14,2046575
Alaska,,2022-12-21,2063735
Alaska,,2022-12-28,2066295
Alaska,,2023-01-04,2070255
Alaska,,2023-01-11,2080445
Alaska,,2023-01-18,2087145
Alaska,,2023-01-25,2095915
Alaska,,2023-02-01,2100055
Alaska,,2023-02-08,2107875
Alaska,,2023-02-15,2116435
Alaska,,2023-02-22,2120875
Alaska,,2023-03-01,2125955
Alaska,,2023-03-08,2130145
Alaska,,2023-03-15,2134835
Alaska,,2023-03-22,2140645
Alaska,,2023-03-29,2145295
Alaska,,2023-04-05,2149575
Alaska,,2023-04-12,2157135
Alaska,,2023-04-19,2158775
Alaska,,2023-04-26,2162725
Alaska,,2023-05-03,2171395
Alaska,,2023-05-10,2176065
American Samoa,ASM,2021-01-12,10650
American Samoa,ASM,2021-01-13,10650
American Samoa,ASM,2021-01-14,10650
American Samoa,ASM,2021-01-15,18450
American Samoa,ASM,2021-01-19,18450
American Samoa,ASM,2021-01-20,18450
American Samoa,ASM,2021-01-21,18450
American Samoa,ASM,2021-01-22,18450
American Samoa,ASM,2021-01-23,18450
American Samoa,ASM,2021-01-24,18450
American Samoa,ASM,2021-01-25,18450
American Samoa,ASM,2021-01-26,18450
American Samoa,ASM,2021-01-27,18450
American Samoa,ASM,2021-01-28,18450
American Samoa,ASM,2021-01-29,18450
American Samoa,ASM,2021-01-30,18450
American Samoa,ASM,2021-01-31,18450
American Samoa,ASM,2021-02-01,18450
American Samoa,ASM,2021-02-02,18450
American Samoa,ASM,2021-02-03,18450
American Samoa,ASM,2021-02-04,29450
American Samoa,ASM,2021-02-05,29450
American Samoa,ASM,2021-02-06,29450
American Samoa,ASM,2021-02-07,29450
American Samoa,ASM,2021-02-08,29450
American Samoa,ASM,2021-02-09,29450
American Samoa,ASM,2021-02-10,29450
American Samoa,ASM,2021-02-11,29450
American Samoa,ASM,2021-02-12,29450
American Samoa,ASM,2021-02-13,29450
American Samoa,ASM,2021-02-14,29450
American Samoa,ASM,2021-02-16,29450
American Samoa,ASM,2021-02-17,29450
American Samoa,ASM,2021-02-18,29450
American Samoa,ASM,2021-02-19,29450
American Samoa,ASM,2021-02-20,29450
American Samoa,ASM,2021-02-21,29450
American Samoa,ASM,2021-02-22,29450
American Samoa,ASM,2021-02-23,29450
American Samoa,ASM,2021-02-24,29450
American Samoa,ASM,2021-02-25,29450
American Samoa,ASM,2021-02-26,29450
American Samoa,ASM,2021-02-27,29450
American Samoa,ASM,2021-02-28,29450
American Samoa,ASM,2021-03-01,29450
American Samoa,ASM,2021-03-02,29450
American Samoa,ASM,2021-03-03,29450
American Samoa,ASM,2021-03-04,38810
American Samoa,ASM,2021-03-05,43210
American Samoa,ASM,2021-03-06,43210
American Samoa,ASM,2021-03-07,43210
American Samoa,ASM,2021-03-08,43210
American Samoa,ASM,2021-03-09,43210
American Samoa,ASM,2021-03-13,43210
American Samoa,ASM,2021-03-14,43210
American Samoa,ASM,2021-03-15,43210
American Samoa,ASM,2021-03-16,43210
American Samoa,ASM,2021-03-17,43210
American Samoa,ASM,2021-03-18,43210
American Samoa,ASM,2021-03-19,43210
American Samoa,ASM,2021-03-20,43210
American Samoa,ASM,2021-03-21,43210
American Samoa,ASM,2021-03-22,43210
American Samoa,ASM,2021-03-23,43210
American Samoa,ASM,2021-03-24,43210
American Samoa,ASM,2021-03-25,43810
American Samoa,ASM,2021-03-26,43810
American Samoa,ASM,2021-03-27,43810
American Samoa,ASM,2021-03-28,43810
American Samoa,ASM,2021-03-29,43810
American Samoa,ASM,2021-03-30,43810
American Samoa,ASM,2021-03-31,43810
American Samoa,ASM,2021-04-01,43810
American Samoa,ASM,2021-04-02,43810
American Samoa,ASM,2021-04-03,43810
American Samoa,ASM,2021-04-04,43810
American Samoa,ASM,2021-04-05,43810
American Samoa,ASM,2021-04-06,43810
American Samoa,ASM,2021-04-07,43810
American Samoa,ASM,2021-04-08,43810
American Samoa,ASM,2021-04-09,43810
American Samoa,ASM,2021-04-10,43810
American Samoa,ASM,2021-04-11,43810
American Samoa,ASM,2021-04-12,43810
American Samoa,ASM,2021-04-13,43810
American Samoa,ASM,2021-04-14,43810
American Samoa,ASM,2021-04-15,43810
American Samoa,ASM,2021-04-16,43810
American Samoa,ASM,2021-04-17,43810
American Samoa,ASM,2021-04-18,43810
American Samoa,ASM,2021-04-19,43810
American Samoa,ASM,2021-04-20,43810
American Samoa,ASM,2021-04-21,43810
American Samoa,ASM,2021-04-22,43810
American Samoa,ASM,2021-04-23,47010
American Samoa,ASM,2021-04-24,47010
American Samoa,ASM,2021-04-25,47010
American Samoa,ASM,2021-04-26,47010
American Samoa,ASM,2021-04-27,47010
American Samoa,ASM,2021-04-28,47010
American Samoa,ASM,2021-04-29,54030
American Samoa,ASM,2021-04-30,54030
American Samoa,ASM,2021-05-01,54030
American Samoa,ASM,2021-05-02,54030
American Samoa,ASM,2021-05-03,54030
American Samoa,ASM,2021-05-04,54030
American Samoa,ASM,2021-05-05,54030
American Samoa,ASM,2021-05-06,54030
American Samoa,ASM,2021-05-07,54030
American Samoa,ASM,2021-05-08,54030
American Samoa,ASM,2021-05-09,54030
American Samoa,ASM,2021-05-10,54030
American Samoa,ASM,2021-05-11,54030
American Samoa,ASM,2021-05-12,54030
American Samoa,ASM,2021-05-13,54030
American Samoa,ASM,2021-05-14,54030
American Samoa,ASM,2021-05-15,54030
American Samoa,ASM,2021-05-16,54030
American Samoa,ASM,2021-05-17,54030
American Samoa,ASM,2021-05-18,54030
American Samoa,ASM,2021-05-19,54030
American Samoa,ASM,2021-05-20,54030
American Samoa,ASM,2021-05-21,54030
American Samoa,ASM,2021-05-22,54030
American Samoa,ASM,2021-05-23,54030
American Samoa,ASM,2021-05-24,54030
American Samoa,ASM,2021-05-25,54030
American Samoa,ASM,2021-05-26,54030
American Samoa,ASM,2021-05-27,54030
American Samoa,ASM,2021-05-28,54030
American Samoa,ASM,2021-05-29,54030
American Samoa,ASM,2021-05-30,54030
American Samoa,ASM,2021-06-01,54030
American Samoa,ASM,2021-06-02,54030
American Samoa,ASM,2021-06-03,54030
American Samoa,ASM,2021-06-04,54030
American Samoa,ASM,2021-06-05,54030
American Samoa,ASM,2021-06-06,54030
American Samoa,ASM,2021-06-07,54030
American Samoa,ASM,2021-06-08,54030
American Samoa,ASM,2021-06-09,54030
American Samoa,ASM,2021-06-10,54030
American Samoa,ASM,2021-06-11,54030
American Samoa,ASM,2021-06-12,54030
American Samoa,ASM,2021-06-13,54030
American Samoa,ASM,2021-06-14,54030
American Samoa,ASM,2021-06-15,54030
American Samoa,ASM,2021-06-16,54030
American Samoa,ASM,2021-06-17,54030
American Samoa,ASM,2021-06-18,54030
American Samoa,ASM,2021-06-19,54030
American Samoa,ASM,2021-06-20,54030
American Samoa,ASM,2021-06-21,54030
American Samoa,ASM,2021-06-22,54030
American Samoa,ASM,2021-06-23,54030
American Samoa,ASM,2021-06-24,54030
American Samoa,ASM,2021-06-25,54030
American Samoa,ASM,2021-06-26,54030
American Samoa,ASM,2021-06-27,54030
American Samoa,ASM,2021-06-28,54030
American Samoa,ASM,2021-06-29,54030
American Samoa,ASM,2021-06-30,54030
American Samoa,ASM,2021-07-01,54030
American Samoa,ASM,2021-07-02,54030
American Samoa,ASM,2021-07-03,54030
American Samoa,ASM,2021-07-04,54030
American Samoa,ASM,2021-07-06,54030
American Samoa,ASM,2021-07-07,54030
American Samoa,ASM,2021-07-08,54030
American Samoa,ASM,2021-07-09,54030
American Samoa,ASM,2021-07-10,54030
American Samoa,ASM,2021-07-11,54030
American Samoa,ASM,2021-07-12,54030
American Samoa,ASM,2021-07-13,54030
American Samoa,ASM,2021-07-14,54030
American Samoa,ASM,2021-07-15,54930
American Samoa,ASM,2021-07-16,54930
American Samoa,ASM,2021-07-17,54930
American Samoa,ASM,2021-07-18,54930
American Samoa,ASM,2021-07-19,54930
American Samoa,ASM,2021-07-20,54930
American Samoa,ASM,2021-07-21,54930
American Samoa,ASM,2021-07-22,54930
American Samoa,ASM,2021-07-23,54930
American Samoa,ASM,2021-07-24,54930
American Samoa,ASM,2021-07-25,54930
American Samoa,ASM,2021-07-26,54930
American Samoa,ASM,2021-07-27,54930
American Samoa,ASM,2021-07-28,54930
American Samoa,ASM,2021-07-29,55830
American Samoa,ASM,2021-07-30,55830
American Samoa,ASM,2021-07-31,55830
American Samoa,ASM,2021-08-01,55830
American Samoa,ASM,2021-08-02,55830
American Samoa,ASM,2021-08-03,55830
American Samoa,ASM,2021-08-04,55830
American Samoa,ASM,2021-08-05,55830
American Samoa,ASM,2021-08-06,55830
American Samoa,ASM,2021-08-07,55830
American Samoa,ASM,2021-08-08,55830
American Samoa,ASM,2021-08-09,55830
American Samoa,ASM,2021-08-10,55830
American Samoa,ASM,2021-08-11,55830
American Samoa,ASM,2021-08-12,58530
American Samoa,ASM,2021-08-13,58530
American Samoa,ASM,2021-08-14,58530
American Samoa,ASM,2021-08-15,58530
American Samoa,ASM,2021-08-16,58530
American Samoa,ASM,2021-08-17,58530
American Samoa,ASM,2021-08-18,58530
American Samoa,ASM,2021-08-19,58530
American Samoa,ASM,2021-08-20,58530
American Samoa,ASM,2021-08-21,58530
American Samoa,ASM,2021-08-22,58530
American Samoa,ASM,2021-08-23,58530
American Samoa,ASM,2021-08-24,58530
American Samoa,ASM,2021-08-25,58530
American Samoa,ASM,2021-08-26,58530
American Samoa,ASM,2021-08-27,58530
American Samoa,ASM,2021-08-28,58530
American Samoa,ASM,2021-08-29,58530
American Samoa,ASM,2021-08-30,58530
American Samoa,ASM,2021-08-31,58530
American Samoa,ASM,2021-09-01,58530
American Samoa,ASM,2021-09-02,58530
American Samoa,ASM,2021-09-03,58530
American Samoa,ASM,2021-09-04,58530
American Samoa,ASM,2021-09-07,58530
American Samoa,ASM,2021-09-08,58530
American Samoa,ASM,2021-09-09,58530
American Samoa,ASM,2021-09-10,62040
American Samoa,ASM,2021-09-11,62040
American Samoa,ASM,2021-09-12,62040
American Samoa,ASM,2021-09-13,62040
American Samoa,ASM,2021-09-14,62040
American Samoa,ASM,2021-09-15,62040
American Samoa,ASM,2021-09-16,62040
American Samoa,ASM,2021-09-17,62040
American Samoa,ASM,2021-09-18,62040
American Samoa,ASM,2021-09-19,62040
American Samoa,ASM,2021-09-20,62040
American Samoa,ASM,2021-09-21,62040
American Samoa,ASM,2021-09-22,62040
American Samoa,ASM,2021-09-24,66050
American Samoa,ASM,2021-09-25,66050
American Samoa,ASM,2021-09-26,66050
American Samoa,ASM,2021-09-27,66050
American Samoa,ASM,2021-09-28,66050
American Samoa,ASM,2021-09-29,66050
American Samoa,ASM,2021-09-30,66550
American Samoa,ASM,2021-10-01,66550
American Samoa,ASM,2021-10-02,66550
American Samoa,ASM,2021-10-03,66550
American Samoa,ASM,2021-10-04,66550
American Samoa,ASM,2021-10-05,66550
American Samoa,ASM,2021-10-06,66550
American Samoa,ASM,2021-10-07,68550
American Samoa,ASM,2021-10-08,68550
American Samoa,ASM,2021-10-09,68550
American Samoa,ASM,2021-10-12,68550
American Samoa,ASM,2021-10-13,68550
American Samoa,ASM,2021-10-14,68550
American Samoa,ASM,2021-10-15,68550
American Samoa,ASM,2021-10-16,68550
American Samoa,ASM,2021-10-17,68550
American Samoa,ASM,2021-10-18,68550
American Samoa,ASM,2021-10-19,68550
American Samoa,ASM,2021-10-20,68550
American Samoa,ASM,2021-10-21,68550
American Samoa,ASM,2021-10-22,70650
American Samoa,ASM,2021-10-23,70650
American Samoa,ASM,2021-10-24,70650
American Samoa,ASM,2021-10-25,70650
American Samoa,ASM,2021-10-26,70650
American Samoa,ASM,2021-10-27,70650
American Samoa,ASM,2021-10-28,71820
American Samoa,ASM,2021-10-29,71820
American Samoa,ASM,2021-10-30,71820
American Samoa,ASM,2021-10-31,71820
American Samoa,ASM,2021-11-01,71820
American Samoa,ASM,2021-11-02,71820
American Samoa,ASM,2021-11-03,71820
American Samoa,ASM,2021-11-04,71820
American Samoa,ASM,2021-11-05,71820
American Samoa,ASM,2021-11-06,75120
American Samoa,ASM,2021-11-07,75120
American Samoa,ASM,2021-11-08,75120
American Samoa,ASM,2021-11-09,75120
American Samoa,ASM,2021-11-10,75120
American Samoa,ASM,2021-11-12,75120
American Samoa,ASM,2021-11-13,75120
American Samoa,ASM,2021-11-14,75120
American Samoa,ASM,2021-11-15,75120
American Samoa,ASM,2021-11-16,75120
American Samoa,ASM,2021-11-17,75120
American Samoa,ASM,2021-11-18,75120
American Samoa,ASM,2021-11-20,75120
American Samoa,ASM,2021-11-21,75120
American Samoa,ASM,2021-11-22,75120
American Samoa,ASM,2021-11-23,75120
American Samoa,ASM,2021-11-24,75120
American Samoa,ASM,2021-11-29,75120
American Samoa,ASM,2021-11-30,75120
American Samoa,ASM,2021-12-01,75120
American Samoa,ASM,2021-12-02,75120
American Samoa,ASM,2021-12-03,75120
American Samoa,ASM,2021-12-04,75120
American Samoa,ASM,2021-12-05,75120
American Samoa,ASM,2021-12-06,75120
American Samoa,ASM,2021-12-07,78710
American Samoa,ASM,2021-12-08,78710
American Samoa,ASM,2021-12-09,78710
American Samoa,ASM,2021-12-10,78710
American Samoa,ASM,2021-12-11,78710
American Samoa,ASM,2021-12-12,78710
American Samoa,ASM,2021-12-13,78710
American Samoa,ASM,2021-12-14,78710
American Samoa,ASM,2021-12-15,78710
American Samoa,ASM,2021-12-16,78710
American Samoa,ASM,2021-12-17,78710
American Samoa,ASM,2021-12-18,78710
American Samoa,ASM,2021-12-19,78710
American Samoa,ASM,2021-12-20,78710
American Samoa,ASM,2021-12-21,79510
American Samoa,ASM,2021-12-22,79510
American Samoa,ASM,2021-12-23,79510
American Samoa,ASM,2021-12-27,83310
American Samoa,ASM,2021-12-28,83310
American Samoa,ASM,2021-12-29,83310
American Samoa,ASM,2021-12-30,83310
American Samoa,ASM,2022-01-04,83310
American Samoa,ASM,2022-01-05,83310
American Samoa,ASM,2022-01-06,83310
American Samoa,ASM,2022-01-07,83310
American Samoa,ASM,2022-01-08,84910
American Samoa,ASM,2022-01-09,84910
American Samoa,ASM,2022-01-10,84910
American Samoa,ASM,2022-01-11,84910
American Samoa,ASM,2022-01-12,84910
American Samoa,ASM,2022-01-13,84910
American Samoa,ASM,2022-01-14,84910
American Samoa,ASM,2022-01-15,84910
American Samoa,ASM,2022-01-18,84910
American Samoa,ASM,2022-01-19,84910
American Samoa,ASM,2022-01-20,85710
American Samoa,ASM,2022-01-21,86710
American Samoa,ASM,2022-01-22,86710
American Samoa,ASM,2022-01-23,86710
American Samoa,ASM,2022-01-24,86710
American Samoa,ASM,2022-01-25,86710
American Samoa,ASM,2022-01-26,86710
American Samoa,ASM,2022-01-27,86710
American Samoa,ASM,2022-01-28,91010
American Samoa,ASM,2022-01-29,91010
American Samoa,ASM,2022-01-30,91010
American Samoa,ASM,2022-01-31,91010
American Samoa,ASM,2022-02-01,91010
American Samoa,ASM,2022-02-02,91010
American Samoa,ASM,2022-02-03,91010
American Samoa,ASM,2022-02-04,92810
American Samoa,ASM,2022-02-05,92810
American Samoa,ASM,2022-02-06,92810
American Samoa,ASM,2022-02-07,92810
American Samoa,ASM,2022-02-08,92810
American Samoa,ASM,2022-02-09,92810
American Samoa,ASM,2022-02-10,92810
American Samoa,ASM,2022-02-11,92810
American Samoa,ASM,2022-02-12,92810
American Samoa,ASM,2022-02-13,92810
American Samoa,ASM,2022-02-14,92810
American Samoa,ASM,2022-02-15,92810
American Samoa,ASM,2022-02-16,92810
American Samoa,ASM,2022-02-17,92810
American Samoa,ASM,2022-02-18,92810
American Samoa,ASM,2022-02-19,92810
American Samoa,ASM,2022-02-22,92810
American Samoa,ASM,2022-02-23,92810
American Samoa,ASM,2022-02-24,92810
American Samoa,ASM,2022-02-25,92810
American Samoa,ASM,2022-02-26,92810
American Samoa,ASM,2022-02-28,92810
American Samoa,ASM,2022-03-01,92810
American Samoa,ASM,2022-03-02,92810
American Samoa,ASM,2022-03-03,92810
American Samoa,ASM,2022-03-04,105710
American Samoa,ASM,2022-03-05,105710
American Samoa,ASM,2022-03-06,105710
American Samoa,ASM,2022-03-07,105710
American Samoa,ASM,2022-03-08,105710
American Samoa,ASM,2022-03-09,105710
American Samoa,ASM,2022-03-10,107710
American Samoa,ASM,2022-03-11,110410
American Samoa,ASM,2022-03-12,110410
American Samoa,ASM,2022-03-13,110410
American Samoa,ASM,2022-03-14,110410
American Samoa,ASM,2022-03-15,110410
American Samoa,ASM,2022-03-16,110410
American Samoa,ASM,2022-03-17,110410
American Samoa,ASM,2022-03-18,114610
American Samoa,ASM,2022-03-19,114610
American Samoa,ASM,2022-03-20,114610
American Samoa,ASM,2022-03-21,114610
American Samoa,ASM,2022-03-22,114610
American Samoa,ASM,2022-03-23,114610
American Samoa,ASM,2022-03-24,114610
American Samoa,ASM,2022-03-25,114610
American Samoa,ASM,2022-03-26,114610
American Samoa,ASM,2022-03-27,114610
American Samoa,ASM,2022-03-28,114610
American Samoa,ASM,2022-03-29,114610
American Samoa,ASM,2022-03-30,114610
American Samoa,ASM,2022-03-31,114610
American Samoa,ASM,2022-04-01,114610
American Samoa,ASM,2022-04-02,114610
American Samoa,ASM,2022-04-03,114610
American Samoa,ASM,2022-04-04,114610
American Samoa,ASM,2022-04-05,114610
American Samoa,ASM,2022-04-06,114610
American Samoa,ASM,2022-04-07,114610
American Samoa,ASM,2022-04-08,114610
American Samoa,ASM,2022-04-09,114610
American Samoa,ASM,2022-04-10,114610
American Samoa,ASM,2022-04-11,114610
American Samoa,ASM,2022-04-12,114610
American Samoa,ASM,2022-04-13,114610
American Samoa,ASM,2022-04-14,115210
American Samoa,ASM,2022-04-15,115210
American Samoa,ASM,2022-04-17,115210
American Samoa,ASM,2022-04-18,115210
American Samoa,ASM,2022-04-19,115210
American Samoa,ASM,2022-04-20,115210
American Samoa,ASM,2022-04-21,117010
American Samoa,ASM,2022-04-23,117010
American Samoa,ASM,2022-04-24,117010
American Samoa,ASM,2022-04-25,117010
American Samoa,ASM,2022-04-26,117010
American Samoa,ASM,2022-04-27,117010
American Samoa,ASM,2022-04-29,117010
American Samoa,ASM,2022-04-30,117010
American Samoa,ASM,2022-05-01,117010
American Samoa,ASM,2022-05-02,117010
American Samoa,ASM,2022-05-03,117010
American Samoa,ASM,2022-05-04,117010
American Samoa,ASM,2022-05-05,117010
American Samoa,ASM,2022-05-06,117010
American Samoa,ASM,2022-05-07,117010
American Samoa,ASM,2022-05-08,117010
American Samoa,ASM,2022-05-09,117010
American Samoa,ASM,2022-05-10,117010
American Samoa,ASM,2022-05-12,117010
American Samoa,ASM,2022-05-13,117010
American Samoa,ASM,2022-05-14,117010
American Samoa,ASM,2022-05-15,117010
American Samoa,ASM,2022-05-16,117010
American Samoa,ASM,2022-05-17,117010
American Samoa,ASM,2022-05-18,117010
American Samoa,ASM,2022-05-19,117010
American Samoa,ASM,2022-05-20,117010
American Samoa,ASM,2022-05-21,117010
American Samoa,ASM,2022-05-22,117010
American Samoa,ASM,2022-05-23,117010
American Samoa,ASM,2022-05-24,117010
American Samoa,ASM,2022-05-25,117010
American Samoa,ASM,2022-05-26,121410
American Samoa,ASM,2022-05-27,121410
